event_id,user_id,product_id,event_type,event_date,event_time
E00050109,U007962,P000302,view,05-01-24,04:49:09
E00064190,U006908,P000404,view,05-01-24,04:56:24
E00059891,U009745,P001412,view,05-01-24,05:01:33
E00031480,U002223,P001150,view,05-01-24,05:18:47
E00030848,U003189,P001237,view,05-01-24,05:21:47
E00016705,U009623,P001477,cart,05-01-24,06:04:39
E00004139,U008545,P001547,view,05-01-24,06:14:49
E00018190,U007734,P000845,purchase,05-01-24,06:16:51
E00079555,U005220,P001036,wishlist,05-01-24,06:23:48
E00066307,U006509,P001110,view,05-01-24,07:09:26
E00053880,U001191,P001523,purchase,05-01-24,07:10:23
E00030808,U002010,P000014,view,05-01-24,08:17:08
E00028155,U004329,P000650,view,05-01-24,08:18:46
E00005220,U009665,P000316,view,05-01-24,08:20:41
E00012230,U007033,P000688,view,05-01-24,08:21:34
E00073282,U004251,P001230,wishlist,05-01-24,08:28:26
E00007516,U007675,P000705,view,05-01-24,09:07:34
E00011624,U006210,P000912,view,05-01-24,09:18:34
E00036199,U006856,P001866,view,05-01-24,09:25:17
E00034878,U001761,P000765,view,05-01-24,09:29:44
E00002475,U008556,P000482,purchase,05-01-24,09:49:22
E00053153,U006930,P000533,view,05-01-24,10:15:59
E00062744,U000120,P000859,view,05-01-24,10:58:35
E00021524,U004303,P001786,view,05-01-24,11:32:34
E00052582,U003116,P000476,cart,05-01-24,11:38:48
E00029578,U008390,P000270,view,05-01-24,11:49:14
E00077177,U006844,P000094,cart,05-01-24,11:59:42
E00045121,U002411,P000185,view,05-01-24,12:02:17
E00034125,U001103,P001445,wishlist,05-01-24,12:06:23
E00018044,U008943,P001155,wishlist,05-01-24,12:08:43
E00055016,U007802,P001308,purchase,05-01-24,12:49:42
E00008022,U007884,P001369,view,05-01-24,12:57:38
E00074556,U005410,P000481,view,05-01-24,12:57:42
E00069697,U009564,P000262,view,05-01-24,13:12:15
E00010213,U001682,P000061,view,05-01-24,13:12:18
E00024427,U007971,P001875,view,05-01-24,13:18:01
E00063046,U003248,P000067,view,05-01-24,13:18:06
E00015570,U006550,P001833,wishlist,05-01-24,13:23:09
E00056699,U009585,P000052,view,05-01-24,13:25:15
E00014789,U001882,P000028,cart,05-01-24,13:45:42
E00045465,U005172,P000105,view,05-01-24,13:49:40
E00022562,U007889,P000923,view,05-01-24,13:50:09
E00003605,U004156,P000847,view,05-01-24,14:00:07
E00012997,U000342,P001085,purchase,05-01-24,14:32:26
E00039507,U000104,P001272,view,05-01-24,14:32:53
E00077389,U000145,P001283,view,05-01-24,15:05:31
E00021485,U009528,P001615,view,05-01-24,15:21:53
E00000877,U002125,P001647,view,05-01-24,15:37:44
E00024600,U002568,P001128,view,05-01-24,15:57:51
E00014078,U004954,P001882,view,05-01-24,16:00:01
E00051779,U008469,P001391,view,05-01-24,16:02:03
E00031358,U000716,P000268,view,05-01-24,16:02:48
E00054410,U004013,P000176,view,05-01-24,16:33:42
E00020505,U009357,P001328,view,05-01-24,16:34:45
E00045107,U003862,P001244,wishlist,05-01-24,16:38:57
E00036327,U008109,P001948,view,05-01-24,16:42:29
E00077182,U005748,P000380,view,05-01-24,16:43:54
E00068406,U001868,P001944,cart,05-01-24,16:55:45
E00047128,U001866,P001900,view,05-01-24,17:28:13
E00040667,U003810,P000383,view,05-01-24,17:48:46
E00000274,U001877,P000589,wishlist,05-01-24,18:00:16
E00015878,U007365,P001965,wishlist,05-01-24,18:16:56
E00012899,U000291,P000308,view,05-01-24,18:37:02
E00067324,U007972,P000861,view,05-01-24,19:15:23
E00058872,U004547,P000904,view,05-01-24,19:19:35
E00064220,U001497,P001073,view,05-01-24,19:28:24
E00029768,U003791,P001702,view,05-01-24,19:34:43
E00055309,U002271,P000834,view,05-01-24,19:36:53
E00049991,U001263,P000248,view,05-01-24,19:44:57
E00011972,U005511,P000881,view,05-01-24,20:14:54
E00039494,U006754,P000284,view,05-01-24,20:17:15
E00013069,U007515,P001403,cart,05-01-24,20:49:11
E00033013,U000499,P001855,wishlist,05-01-24,20:49:24
E00058299,U000719,P001402,cart,05-01-24,20:57:47
E00004621,U005680,P001612,view,05-01-24,21:36:38
E00036359,U004718,P001033,cart,05-01-24,21:43:45
E00069147,U003633,P000923,view,05-01-24,21:51:50
E00001948,U007597,P000123,view,05-01-24,22:14:48
E00014048,U004266,P001278,wishlist,05-01-24,22:17:06
E00024205,U002828,P001656,view,05-01-24,22:23:18
E00015694,U001677,P001410,view,05-01-24,22:33:52
E00058578,U002852,P000415,view,05-01-24,22:57:07
E00053860,U001248,P001512,view,05-01-24,22:58:30
E00033569,U008135,P000842,view,05-01-24,23:25:13
E00037237,U008518,P000239,view,05-01-24,23:41:44
E00076784,U009908,P000412,cart,05-01-24,23:49:13
E00066137,U000972,P000589,view,05-01-24,23:59:10
E00000059,U007078,P000646,view,06-01-24,00:09:38
E00078094,U000562,P001786,wishlist,06-01-24,00:20:42
E00005259,U004267,P000201,view,06-01-24,00:23:08
E00001441,U005224,P001010,view,06-01-24,00:40:17
E00063800,U008828,P001859,wishlist,06-01-24,00:54:45
E00010998,U006456,P001024,view,06-01-24,01:01:11
E00032306,U000425,P001408,view,06-01-24,01:04:57
E00030945,U003977,P001777,view,06-01-24,01:15:11
E00053103,U002934,P001688,view,06-01-24,01:17:03
E00002908,U006409,P000544,view,06-01-24,01:29:22
E00027301,U002176,P000108,view,06-01-24,01:32:49
E00008071,U009266,P000903,view,06-01-24,01:43:40
E00077350,U007381,P000761,cart,06-01-24,01:50:14
E00030950,U007822,P000989,view,06-01-24,01:55:57
E00009146,U009061,P000624,wishlist,06-01-24,02:03:19
E00013934,U009191,P000747,view,06-01-24,02:21:49
E00051457,U001881,P001189,wishlist,06-01-24,02:53:04
E00030872,U007771,P000188,cart,06-01-24,03:14:59
E00040063,U001227,P000747,wishlist,06-01-24,03:22:11
E00027993,U005423,P000880,view,06-01-24,03:22:40
E00037410,U001431,P001206,cart,06-01-24,03:31:32
E00034040,U007719,P000379,view,06-01-24,03:45:20
E00042667,U007156,P000728,wishlist,06-01-24,03:49:51
E00073856,U000600,P000546,cart,06-01-24,04:14:07
E00002522,U000974,P001971,wishlist,06-01-24,04:24:28
E00076963,U006797,P001639,purchase,06-01-24,04:25:14
E00025491,U001983,P000378,cart,06-01-24,04:29:14
E00006324,U007589,P001471,cart,06-01-24,04:32:48
E00037483,U001662,P000265,purchase,06-01-24,04:36:19
E00036146,U002924,P001456,view,06-01-24,04:56:26
E00023186,U003172,P000504,cart,06-01-24,05:00:01
E00038485,U007359,P000190,wishlist,06-01-24,05:05:07
E00022070,U002116,P000946,cart,06-01-24,05:14:33
E00036925,U004515,P000181,view,06-01-24,05:38:57
E00055533,U004983,P000690,view,06-01-24,05:39:09
E00077256,U008009,P000728,view,06-01-24,05:56:05
E00015678,U009536,P000352,view,06-01-24,05:57:49
E00022251,U006629,P000054,view,06-01-24,06:45:55
E00072712,U007823,P001734,view,06-01-24,06:46:08
E00042968,U003850,P000068,view,06-01-24,06:58:16
E00062317,U006823,P001782,view,06-01-24,07:01:25
E00021794,U006082,P001521,view,06-01-24,07:03:22
E00056088,U004663,P001190,view,06-01-24,07:03:39
E00075143,U005161,P001358,view,06-01-24,07:12:23
E00014831,U002364,P001868,wishlist,06-01-24,07:21:30
E00013188,U007434,P001287,view,06-01-24,07:44:04
E00078661,U001700,P001908,view,06-01-24,07:54:06
E00077536,U001071,P000248,cart,06-01-24,07:57:12
E00065439,U003366,P001184,view,06-01-24,07:59:09
E00048652,U008444,P000605,wishlist,06-01-24,08:04:59
E00038081,U005876,P000465,purchase,06-01-24,08:17:40
E00055726,U003685,P001749,view,06-01-24,08:39:37
E00060256,U005848,P001580,view,06-01-24,09:00:31
E00042402,U000586,P000940,view,06-01-24,09:03:03
E00046392,U004111,P001528,view,06-01-24,09:08:29
E00061667,U001428,P000620,view,06-01-24,09:21:01
E00064198,U005248,P001145,cart,06-01-24,09:45:44
E00075284,U007146,P001389,view,06-01-24,10:02:28
E00016684,U004067,P000177,view,06-01-24,10:27:05
E00006705,U001511,P000602,cart,06-01-24,10:30:32
E00066221,U003054,P000142,cart,06-01-24,11:14:46
E00034175,U005791,P001031,cart,06-01-24,11:28:50
E00037074,U004747,P000820,view,06-01-24,11:42:59
E00058070,U003268,P000579,view,06-01-24,11:53:01
E00023648,U005582,P001543,wishlist,06-01-24,12:07:29
E00055001,U005132,P000734,view,06-01-24,12:17:42
E00020488,U000778,P001129,view,06-01-24,12:25:03
E00079962,U002937,P000872,view,06-01-24,12:29:02
E00022741,U004479,P000384,view,06-01-24,12:32:28
E00000648,U005767,P001015,view,06-01-24,12:53:38
E00057256,U008115,P001646,view,06-01-24,13:37:55
E00065517,U002483,P001414,view,06-01-24,13:45:57
E00040609,U007068,P001467,view,06-01-24,13:55:32
E00029861,U001257,P001853,view,06-01-24,14:07:51
E00019850,U006207,P001814,view,06-01-24,14:44:16
E00044964,U000390,P000645,view,06-01-24,14:45:57
E00077971,U001390,P000062,view,06-01-24,14:54:10
E00069153,U000542,P000518,view,06-01-24,14:54:15
E00041715,U004658,P001983,cart,06-01-24,16:07:44
E00079815,U001671,P000438,view,06-01-24,16:20:56
E00021761,U007352,P001997,view,06-01-24,17:10:51
E00024845,U000901,P001887,cart,06-01-24,17:15:31
E00067387,U002480,P000705,view,06-01-24,17:16:54
E00028645,U001070,P000666,wishlist,06-01-24,17:33:31
E00046414,U001406,P000462,view,06-01-24,17:37:05
E00022668,U001709,P001597,cart,06-01-24,17:53:43
E00047626,U007502,P001814,view,06-01-24,17:56:37
E00002638,U004979,P001367,view,06-01-24,17:57:24
E00036569,U009187,P000615,purchase,06-01-24,18:24:30
E00013582,U009329,P000341,cart,06-01-24,18:31:19
E00058123,U000491,P000751,view,06-01-24,18:33:50
E00046593,U002865,P001512,view,06-01-24,18:34:51
E00025796,U007228,P000119,view,06-01-24,18:36:19
E00015232,U005123,P001274,cart,06-01-24,18:48:08
E00019285,U008065,P000639,view,06-01-24,19:12:23
E00003252,U009410,P000387,view,06-01-24,19:26:48
E00006802,U002162,P000807,cart,06-01-24,19:45:13
E00055760,U000249,P001980,view,06-01-24,20:00:46
E00079444,U007536,P001756,view,06-01-24,20:06:05
E00004993,U006034,P000317,cart,06-01-24,20:30:04
E00070463,U008554,P000810,view,06-01-24,20:42:08
E00066453,U004422,P001966,view,06-01-24,20:42:19
E00007244,U000046,P000839,view,06-01-24,20:50:35
E00070204,U002539,P000369,view,06-01-24,21:07:11
E00029232,U003810,P001940,view,06-01-24,21:19:14
E00001547,U009063,P001881,cart,06-01-24,21:30:52
E00015782,U002871,P001476,view,06-01-24,21:35:33
E00006679,U007119,P001084,view,06-01-24,22:12:49
E00007800,U001003,P000148,cart,06-01-24,22:27:17
E00003821,U004563,P000008,view,06-01-24,22:32:22
E00066789,U000127,P001254,view,06-01-24,22:41:43
E00043427,U005498,P000263,view,06-01-24,23:08:41
E00017922,U002840,P001243,purchase,06-01-24,23:13:36
E00078507,U005866,P001499,view,06-01-24,23:15:01
E00005740,U009538,P000350,view,06-01-24,23:20:14
E00048423,U005536,P001644,wishlist,06-01-24,23:23:15
E00064202,U005440,P001110,view,06-01-24,23:36:04
E00068456,U001632,P001964,view,06-01-24,23:43:37
E00044968,U004069,P000094,view,06-01-24,23:45:56
E00054732,U007392,P000078,view,06-01-24,23:50:40
E00070078,U003941,P000514,view,07-01-24,00:03:45
E00006300,U001177,P001600,view,07-01-24,00:10:33
E00056851,U000712,P000369,view,07-01-24,00:30:25
E00019401,U009254,P001806,view,07-01-24,00:34:32
E00036780,U006715,P001552,view,07-01-24,01:26:05
E00068018,U001442,P000104,view,07-01-24,01:39:02
E00073500,U006524,P001133,view,07-01-24,01:49:30
E00023205,U005312,P000947,view,07-01-24,01:58:10
E00009678,U000358,P001936,cart,07-01-24,02:02:31
E00067578,U009642,P000863,cart,07-01-24,02:19:02
E00063193,U007656,P001584,view,07-01-24,02:31:05
E00025025,U008068,P000172,cart,07-01-24,02:36:44
E00049962,U008607,P000514,view,07-01-24,02:39:45
E00032778,U005376,P000734,view,07-01-24,02:50:33
E00075087,U008307,P001613,cart,07-01-24,03:07:31
E00000767,U007493,P000193,view,07-01-24,03:18:05
E00015759,U007816,P001164,purchase,07-01-24,03:26:54
E00071890,U007642,P001865,view,07-01-24,03:32:31
E00076487,U006489,P001827,view,07-01-24,03:33:03
E00024291,U007912,P001946,view,07-01-24,03:36:19
E00010643,U001400,P001880,view,07-01-24,03:48:51
E00063320,U006848,P000335,view,07-01-24,04:01:16
E00069083,U007721,P000109,view,07-01-24,04:12:39
E00067766,U003083,P001942,view,07-01-24,04:14:25
E00030244,U007974,P001267,view,07-01-24,04:16:43
E00067417,U000722,P000214,view,07-01-24,04:20:28
E00036015,U007498,P000804,wishlist,07-01-24,04:21:39
E00001543,U003737,P000164,view,07-01-24,04:53:22
E00027022,U003997,P000654,wishlist,07-01-24,04:58:30
E00053021,U008501,P000264,view,07-01-24,05:11:34
E00070244,U000682,P000280,wishlist,07-01-24,05:18:15
E00023755,U000357,P001538,view,07-01-24,05:49:55
E00037822,U009429,P000106,view,07-01-24,05:56:23
E00015457,U003903,P001770,view,07-01-24,06:35:17
E00029331,U001093,P000355,view,07-01-24,06:40:44
E00011460,U004966,P001872,view,07-01-24,06:42:29
E00013528,U006892,P001537,wishlist,07-01-24,06:50:47
E00073774,U003111,P001957,cart,07-01-24,07:00:48
E00010715,U005245,P000463,view,07-01-24,07:40:57
E00044833,U006798,P001467,view,07-01-24,07:50:57
E00003538,U008882,P000597,view,07-01-24,08:08:50
E00043555,U004002,P001690,view,07-01-24,08:10:07
E00051854,U003889,P001006,view,07-01-24,08:11:46
E00029907,U008918,P000136,view,07-01-24,08:18:23
E00042600,U003819,P001996,view,07-01-24,08:18:50
E00026251,U007903,P000383,view,07-01-24,08:20:02
E00045740,U001343,P000444,view,07-01-24,08:26:35
E00076112,U006467,P001711,wishlist,07-01-24,08:32:21
E00057485,U006019,P000353,wishlist,07-01-24,08:34:58
E00055568,U004440,P000393,view,07-01-24,08:37:56
E00026402,U004304,P000488,wishlist,07-01-24,09:22:18
E00047217,U003647,P000237,wishlist,07-01-24,09:26:43
E00013138,U002348,P001572,view,07-01-24,09:41:57
E00018836,U001315,P001991,view,07-01-24,09:59:12
E00070770,U004850,P000653,wishlist,07-01-24,10:06:05
E00032388,U009784,P001834,view,07-01-24,10:16:23
E00051383,U008826,P000030,view,07-01-24,10:17:37
E00046821,U004158,P000129,view,07-01-24,10:22:52
E00004730,U002920,P000229,view,07-01-24,10:34:07
E00074750,U003012,P001612,wishlist,07-01-24,10:41:12
E00026642,U006464,P000649,wishlist,07-01-24,10:47:21
E00058069,U003762,P001049,view,07-01-24,11:09:20
E00070362,U007024,P001309,view,07-01-24,11:19:34
E00029882,U006120,P001725,view,07-01-24,11:29:17
E00023651,U006749,P001213,view,07-01-24,11:32:33
E00040805,U004963,P000678,view,07-01-24,11:39:03
E00041503,U003160,P001187,view,07-01-24,11:40:39
E00034987,U005446,P001665,view,07-01-24,12:00:10
E00023791,U001900,P001985,cart,07-01-24,12:49:50
E00002865,U001802,P001334,view,07-01-24,12:59:36
E00026448,U002562,P001982,view,07-01-24,13:09:19
E00068274,U008110,P001443,view,07-01-24,13:17:41
E00051427,U001841,P001808,wishlist,07-01-24,13:31:38
E00064161,U001836,P001305,view,07-01-24,13:58:52
E00006829,U000851,P000362,purchase,07-01-24,14:00:38
E00021116,U003902,P001236,view,07-01-24,14:24:04
E00025583,U008874,P000408,view,07-01-24,14:27:15
E00069067,U009676,P000856,view,07-01-24,15:04:35
E00020414,U003732,P000540,view,07-01-24,15:14:05
E00026050,U007249,P000108,wishlist,07-01-24,15:18:24
E00061308,U008837,P000579,view,07-01-24,15:22:43
E00005491,U004563,P000150,view,07-01-24,15:28:24
E00061590,U006580,P001167,purchase,07-01-24,15:32:52
E00058670,U000947,P000262,view,07-01-24,15:34:20
E00044059,U007982,P001655,cart,07-01-24,15:41:14
E00041833,U007896,P001429,cart,07-01-24,16:02:16
E00001108,U000923,P000272,view,07-01-24,16:05:26
E00036505,U009870,P001642,view,07-01-24,16:14:16
E00073921,U004939,P000037,view,07-01-24,16:24:07
E00016140,U009205,P001251,purchase,07-01-24,16:26:37
E00063525,U003900,P001072,cart,07-01-24,16:32:22
E00005459,U001001,P001149,view,07-01-24,16:41:38
E00008353,U009624,P001703,view,07-01-24,16:48:13
E00045412,U005899,P001432,view,07-01-24,16:53:50
E00040856,U000143,P000885,view,07-01-24,17:00:44
E00008278,U004911,P001244,view,07-01-24,17:07:05
E00074388,U007605,P000296,purchase,07-01-24,17:08:35
E00048047,U001354,P001638,cart,07-01-24,17:13:41
E00025023,U006408,P001554,wishlist,07-01-24,17:33:50
E00028674,U009908,P001225,view,07-01-24,17:57:47
E00046673,U002405,P000974,view,07-01-24,18:11:53
E00063712,U002966,P001670,view,07-01-24,18:16:35
E00039137,U000856,P001384,view,07-01-24,18:30:38
E00073706,U003980,P000067,cart,07-01-24,18:45:51
E00062743,U003927,P000733,wishlist,07-01-24,18:59:46
E00017613,U002406,P000193,cart,07-01-24,19:11:47
E00055082,U001802,P000001,view,07-01-24,19:35:37
E00072860,U009442,P001927,view,07-01-24,19:50:24
E00044122,U005191,P001116,view,07-01-24,20:13:15
E00057839,U009371,P000898,view,07-01-24,20:13:44
E00074544,U006522,P001047,view,07-01-24,20:15:04
E00019475,U003204,P001804,view,07-01-24,20:32:58
E00056697,U005893,P000575,view,07-01-24,20:34:35
E00057176,U009717,P001729,view,07-01-24,20:39:31
E00070926,U008530,P000829,purchase,07-01-24,20:53:39
E00068218,U008413,P001490,purchase,07-01-24,20:57:07
E00036938,U002411,P000070,purchase,07-01-24,21:00:14
E00054373,U003378,P001470,view,07-01-24,21:00:32
E00026136,U005615,P001535,wishlist,07-01-24,21:17:02
E00070480,U005900,P000912,cart,07-01-24,21:25:03
E00067069,U001374,P000462,view,07-01-24,21:30:25
E00008682,U005985,P000677,view,07-01-24,21:43:47
E00025378,U005707,P001071,view,07-01-24,21:47:44
E00005677,U003332,P000063,view,07-01-24,21:56:36
E00045243,U000576,P001838,wishlist,07-01-24,22:09:32
E00074862,U009063,P001457,view,07-01-24,22:14:18
E00056470,U007101,P001599,view,07-01-24,22:39:39
E00037956,U006136,P001837,cart,07-01-24,22:44:20
E00003157,U008867,P000897,view,07-01-24,22:49:18
E00058641,U001502,P000669,view,07-01-24,23:02:28
E00072654,U003104,P000418,view,07-01-24,23:12:22
E00003042,U008691,P001169,view,07-01-24,23:18:30
E00003283,U001607,P001554,wishlist,07-01-24,23:41:37
E00055899,U006456,P000777,view,08-01-24,00:00:59
E00016041,U009926,P000125,view,08-01-24,00:02:25
E00018544,U004875,P001562,view,08-01-24,00:02:37
E00038457,U000686,P000062,view,08-01-24,00:06:02
E00013266,U005768,P001878,cart,08-01-24,00:13:00
E00045569,U004163,P001384,cart,08-01-24,00:16:35
E00057288,U009341,P000536,view,08-01-24,00:30:35
E00003482,U000803,P001702,cart,08-01-24,00:34:48
E00009031,U005237,P001843,cart,08-01-24,01:00:04
E00055393,U000400,P001775,view,08-01-24,01:00:20
E00016713,U004302,P000894,view,08-01-24,01:02:25
E00060150,U005624,P001827,wishlist,08-01-24,01:13:53
E00031718,U003846,P000965,view,08-01-24,01:31:43
E00015340,U000678,P000209,cart,08-01-24,01:43:25
E00003115,U001743,P000989,view,08-01-24,01:51:59
E00037100,U002587,P000105,cart,08-01-24,01:53:18
E00043689,U001343,P000594,cart,08-01-24,02:00:29
E00044278,U007046,P001541,view,08-01-24,02:01:54
E00060167,U007544,P000136,view,08-01-24,02:03:47
E00040737,U000496,P001984,wishlist,08-01-24,02:07:30
E00056271,U008367,P000192,view,08-01-24,02:10:45
E00005409,U008954,P001166,view,08-01-24,02:41:51
E00077474,U009955,P000035,view,08-01-24,02:49:32
E00055283,U004202,P000307,view,08-01-24,02:58:16
E00004183,U009375,P000516,view,08-01-24,03:12:46
E00038461,U009828,P001375,view,08-01-24,03:19:31
E00015224,U005590,P000749,view,08-01-24,03:33:07
E00031692,U002761,P001626,view,08-01-24,03:49:44
E00016176,U004701,P000700,view,08-01-24,03:53:21
E00006046,U001971,P001869,view,08-01-24,04:07:13
E00050165,U009986,P000056,view,08-01-24,04:09:46
E00040676,U001582,P001113,view,08-01-24,04:10:39
E00056583,U009295,P001029,wishlist,08-01-24,04:56:01
E00038854,U004808,P000751,wishlist,08-01-24,04:58:37
E00040054,U004222,P001055,view,08-01-24,05:34:22
E00067808,U001970,P000520,cart,08-01-24,05:36:03
E00018730,U006576,P000738,view,08-01-24,05:36:47
E00078605,U009347,P000671,view,08-01-24,05:57:36
E00065920,U003870,P000288,view,08-01-24,06:35:07
E00063958,U004875,P001669,view,08-01-24,06:38:01
E00057056,U001786,P001024,view,08-01-24,06:50:32
E00045264,U002183,P000591,view,08-01-24,06:51:40
