order_id,user_id,order_date,order_time,total_amount
O00008317,U002446,04-11-2025,02:34:57,2842.51
O00008186,U008164,10-04-2025,22:18:54,2842.41
O00017673,U001344,02-08-2024,13:06:45,2841.12
O00000732,U000038,17-05-2024,20:33:54,2840.22
O00018002,U007737,06-09-2025,13:05:19,2838.38
O00018116,U003077,03-05-2024,21:19:48,2838.11
O00002393,U000332,10-02-2025,01:41:16,2835.79
O00019993,U002624,22-09-2024,19:45:28,2833.68
O00010715,U004827,19-04-2024,19:59:17,2831.36
O00009137,U002195,26-12-2024,04:14:16,2828.55
O00014699,U004234,07-10-2024,18:56:51,2823.15
O00003993,U006973,22-02-2024,04:01:29,2822.06
O00019568,U000803,13-09-2025,07:23:15,2821.02
O00011500,U002633,13-05-2025,11:05:00,2817.69
O00018237,U003646,20-09-2024,07:10:38,2816.24
O00018014,U000532,19-06-2024,03:58:36,2815.48
O00006030,U006952,04-12-2024,09:57:12,2815.22
O00007073,U002288,07-03-2024,06:23:41,2815.07
O00010908,U003435,14-02-2024,21:08:44,2812.92
O00009211,U009109,21-06-2024,17:12:54,2811.96
O00003377,U005696,25-03-2025,10:37:59,2811.77
O00015230,U008376,18-05-2024,19:22:03,2808.83
O00009035,U004695,08-11-2024,00:12:08,2807.98
O00005826,U007445,19-05-2024,19:41:05,2807.11
O00010500,U009957,30-10-2025,11:14:27,2805.83
O00000039,U005127,09-11-2024,01:20:49,2803.64
O00019250,U006953,16-09-2025,03:03:41,2801.80
O00000412,U007274,26-11-2024,23:01:06,2799.70
O00001046,U002915,01-06-2024,07:00:36,2799.01
O00008478,U006762,29-07-2024,08:14:43,2797.38
O00003102,U008652,04-12-2024,18:00:07,2797.11
O00017334,U001782,17-07-2024,01:38:08,2795.99
O00004269,U002440,30-07-2024,09:58:35,2793.58
O00006900,U000512,15-11-2024,05:04:42,2791.04
O00007596,U001678,25-05-2025,23:36:04,2790.66
O00007986,U003939,15-08-2025,22:46:11,2789.19
O00017557,U002316,23-01-2024,14:22:54,2789.19
O00006548,U005598,06-12-2024,10:32:42,2784.07
O00017399,U009184,02-08-2025,21:26:51,2782.76
O00004806,U006904,20-11-2024,18:47:02,2778.58
O00003862,U005125,08-11-2024,03:21:18,2778.45
O00008075,U005444,08-06-2024,23:11:48,2774.78
O00017539,U009367,19-10-2025,22:07:20,2770.80
O00009451,U007206,18-03-2024,10:06:05,2768.64
O00002887,U007483,08-11-2025,09:37:07,2768.16
O00017333,U002496,19-07-2024,16:45:31,2768.07
O00007909,U009525,14-07-2025,14:50:36,2765.46
O00006137,U004919,27-08-2025,09:51:44,2764.50
O00013468,U009511,21-04-2024,18:41:39,2763.00
O00007874,U004836,05-06-2025,17:32:29,2758.41
O00005887,U009807,06-07-2024,13:55:14,2757.36
O00011654,U008488,03-04-2025,10:32:49,2752.62
O00011656,U004698,20-06-2024,01:25:00,2751.72
O00014606,U009270,30-06-2025,09:34:20,2749.06
O00018155,U007930,03-06-2025,01:08:04,2744.83
O00016816,U008184,23-10-2025,09:51:43,2741.54
O00008596,U006531,03-03-2024,07:47:35,2735.80
O00009770,U008768,29-12-2024,05:06:20,2733.32
O00011759,U000233,01-07-2024,04:27:09,2731.48
O00013236,U008152,02-03-2024,09:45:17,2731.04
O00016342,U005707,05-07-2024,08:22:52,2728.50
O00008116,U005020,25-03-2025,21:48:32,2727.16
O00017722,U009969,03-09-2024,23:19:46,2724.85
O00016944,U002422,27-10-2024,12:42:40,2719.97
O00018989,U003005,25-08-2025,22:22:10,2717.17
O00003676,U001055,23-09-2025,21:48:07,2715.92
O00019637,U005028,23-03-2025,07:17:59,2713.97
O00013163,U007269,02-05-2025,12:08:55,2705.26
O00014992,U001130,10-08-2025,19:15:18,2705.26
O00008399,U004993,20-12-2024,12:38:47,2703.56
O00007619,U007631,12-02-2025,10:59:49,2702.60
O00011999,U000892,03-09-2024,20:22:43,2702.39
O00008804,U000968,07-01-2024,21:02:43,2698.71
O00000777,U002342,14-09-2025,04:06:07,2689.64
O00000380,U006382,09-10-2024,03:37:02,2688.09
O00008125,U006257,20-07-2024,06:30:09,2684.57
O00015882,U003996,23-04-2025,13:51:37,2682.45
O00004166,U003375,02-10-2024,07:24:30,2681.52
O00012533,U008520,07-05-2025,10:43:53,2681.52
O00002013,U006339,20-09-2025,07:18:44,2680.04
O00014318,U005655,05-04-2025,08:08:54,2679.61
O00007117,U007629,04-04-2025,13:00:33,2677.06
O00007284,U004436,04-04-2024,03:47:02,2677.06
O00019831,U002959,21-11-2024,00:30:24,2677.06
O00002668,U005608,16-01-2025,03:56:55,2675.55
O00007203,U000436,27-11-2024,00:12:01,2673.43
O00007300,U000481,05-12-2024,01:38:38,2670.31
O00002147,U003750,01-04-2025,15:43:52,2670.07
O00017241,U005180,07-07-2024,03:34:33,2667.94
O00010811,U000055,28-06-2025,19:19:33,2667.15
O00000418,U003487,06-09-2025,02:25:49,2660.31
O00001518,U007484,17-09-2024,09:57:13,2660.31
O00000069,U007490,22-03-2025,23:03:28,2659.83
O00001330,U004485,10-04-2024,11:22:05,2659.38
O00000528,U008440,27-06-2024,17:06:43,2656.92
O00008571,U000470,05-09-2025,05:13:05,2654.98
O00019170,U008953,12-04-2025,08:30:05,2653.11
O00008910,U003574,28-06-2024,12:55:41,2652.96
O00003023,U000338,22-03-2025,01:01:15,2652.75
O00000820,U008264,21-04-2025,22:28:49,2651.71
O00000284,U004677,31-08-2025,05:39:55,2650.12
O00006946,U008365,09-04-2025,12:58:37,2649.19
O00011848,U000047,17-08-2024,15:56:09,2644.85
O00007980,U006252,02-09-2024,14:43:51,2644.07
O00014333,U006532,25-06-2025,03:59:43,2643.90
O00012273,U005594,23-08-2024,06:48:48,2643.46
O00019702,U003606,14-12-2024,02:19:40,2643.07
O00013151,U006033,07-06-2025,12:42:26,2638.32
O00001488,U008659,01-02-2024,09:32:57,2635.95
O00015355,U009330,03-09-2024,23:13:40,2635.60
O00000556,U000669,06-08-2025,10:21:59,2635.13
O00019178,U006464,16-02-2024,06:16:22,2633.32
O00012654,U004645,04-10-2024,03:27:28,2631.23
O00018134,U005058,01-03-2025,19:32:49,2629.58
O00009919,U006601,22-11-2024,23:03:13,2626.65
O00001554,U009638,31-08-2024,02:49:20,2624.28
O00015053,U008923,09-03-2025,11:07:09,2624.23
O00014145,U008064,12-11-2025,10:25:58,2624.10
O00017271,U007867,29-01-2025,12:01:28,2621.25
O00008978,U003710,04-03-2025,18:41:58,2620.85
O00018653,U002377,29-03-2025,01:40:03,2619.68
O00018145,U002363,04-10-2024,05:09:23,2619.06
O00015220,U004880,21-06-2024,21:05:55,2618.37
O00015570,U007465,13-06-2024,16:01:01,2618.32
O00002015,U006382,22-05-2025,03:27:37,2617.21
O00017582,U008193,01-06-2024,18:09:14,2615.76
O00013758,U001374,06-05-2024,02:53:13,2610.31
O00016041,U004346,04-09-2024,14:48:41,2609.47
O00008461,U001104,13-11-2024,18:30:26,2609.30
O00007889,U008843,07-05-2025,11:04:08,2608.78
O00005980,U008550,27-10-2024,13:04:04,2605.34
O00000424,U003529,21-08-2025,09:06:23,2604.78
O00018817,U006776,26-07-2025,06:19:46,2604.54
O00017504,U003468,17-08-2025,18:58:35,2602.56
O00002916,U008488,27-05-2025,02:49:08,2601.96
O00011828,U008574,02-07-2025,20:13:08,2601.10
O00017338,U007549,03-05-2025,18:34:48,2599.42
O00013608,U006765,06-01-2025,09:46:49,2597.43
O00006265,U008826,20-11-2024,12:06:24,2594.72
O00005910,U006456,18-10-2024,15:09:55,2594.10
O00008961,U004326,02-05-2025,09:39:34,2594.00
O00010160,U007392,17-08-2025,08:23:56,2592.94
O00013900,U002780,03-09-2024,17:04:57,2592.57
O00017569,U004900,10-02-2025,22:21:00,2584.70
O00001745,U007112,08-05-2025,02:52:33,2583.17
O00017063,U008540,24-06-2025,16:47:52,2581.44
O00005846,U007576,18-03-2025,07:40:18,2578.80
O00006839,U003373,08-07-2025,03:31:34,2578.01
O00002118,U002836,16-04-2025,05:56:53,2577.90
O00017243,U004435,11-08-2024,12:58:46,2575.90
O00013966,U001293,14-02-2025,01:45:20,2573.59
O00008733,U005687,25-11-2024,08:47:08,2573.05
O00007221,U002922,22-06-2024,19:49:45,2572.96
O00012996,U006469,22-11-2024,00:54:25,2572.37
O00001784,U000074,13-01-2025,23:21:03,2571.53
O00015704,U006527,10-06-2024,06:54:57,2570.35
O00004512,U004013,30-01-2025,22:58:39,2567.94
O00012598,U008603,07-03-2024,18:03:23,2566.81
O00017625,U001951,20-09-2024,19:06:14,2566.71
O00018634,U008144,26-10-2024,20:10:36,2565.49
O00012821,U001786,01-08-2025,14:07:22,2564.40
O00003355,U009001,19-03-2025,19:35:28,2562.54
O00017462,U001581,25-08-2024,00:25:26,2561.17
O00006582,U008664,06-08-2024,19:06:11,2557.84
O00009064,U007494,30-03-2024,04:33:40,2556.31
O00008365,U000758,20-08-2025,14:30:43,2555.49
O00004998,U008088,30-11-2024,08:34:44,2553.82
O00011052,U005869,27-02-2025,03:55:54,2553.64
O00014317,U003780,17-04-2024,02:49:24,2553.12
O00016815,U002498,03-01-2025,21:09:12,2552.62
O00015590,U005575,15-01-2024,11:53:50,2548.48
O00003352,U006874,13-07-2025,09:13:18,2548.30
O00016216,U005733,04-03-2024,00:06:57,2547.05
O00017588,U003869,27-12-2024,12:43:55,2546.79
O00001812,U000400,06-06-2024,02:45:57,2546.41
O00007810,U001597,10-05-2025,08:46:59,2545.55
O00005770,U009115,22-06-2024,08:46:13,2545.48
O00002989,U006235,05-11-2025,05:57:34,2540.92
O00010496,U009158,08-07-2024,02:51:47,2540.22
O00002651,U004973,13-05-2024,13:50:53,2538.38
O00016285,U000263,02-01-2024,12:06:42,2534.34
O00010257,U003810,11-09-2024,05:51:31,2524.83
O00013417,U003026,21-03-2025,04:23:16,2523.65
O00002391,U000941,06-01-2025,03:33:06,2520.03
O00003784,U000187,28-02-2025,08:22:20,2518.61
O00005421,U001067,25-04-2024,15:45:17,2517.29
O00019499,U002602,10-02-2024,10:46:51,2515.04
O00017933,U004814,27-03-2025,00:07:20,2510.40
O00001375,U000546,05-12-2024,05:26:57,2510.02
O00015225,U006955,23-07-2025,15:20:30,2505.69
O00019772,U006972,28-10-2025,01:04:12,2505.66
O00008933,U000560,31-07-2024,10:59:38,2501.21
O00010701,U008552,23-07-2025,01:36:32,2500.68
O00008597,U006469,03-05-2024,07:07:31,2499.55
O00017633,U004375,01-06-2025,01:13:54,2499.17
O00018663,U003971,03-09-2024,03:35:53,2497.27
O00019954,U003673,15-03-2025,10:44:40,2495.36
O00004245,U000183,23-08-2025,03:58:49,2493.47
O00016522,U009308,27-07-2024,19:12:11,2488.16
O00003423,U004366,24-12-2024,15:42:04,2487.88
O00013079,U001415,04-05-2024,11:40:19,2484.27
O00004270,U004525,04-01-2024,01:50:35,2478.77
O00005264,U006226,19-05-2025,18:51:22,2477.86
O00014925,U009987,30-05-2025,02:46:25,2476.69
O00012703,U008298,26-04-2024,18:37:33,2474.74
O00017479,U003533,16-05-2025,07:45:12,2474.06
O00006238,U004825,05-10-2024,13:08:04,2473.96
O00001257,U006333,02-01-2025,15:02:47,2473.48
O00006875,U003173,15-09-2024,14:06:02,2473.24
O00005380,U001578,02-04-2024,07:09:03,2472.84
O00016932,U008624,24-07-2025,20:58:56,2472.34
O00015614,U008063,04-10-2025,21:20:45,2472.14
O00008076,U002738,09-02-2024,23:12:35,2470.13
O00017886,U007890,01-11-2024,00:24:46,2469.99
O00012537,U002606,06-05-2024,05:04:52,2468.01
O00006356,U007754,05-09-2025,19:26:14,2466.24
O00019132,U005330,31-08-2025,21:08:42,2464.11
O00004117,U001622,01-04-2024,02:07:53,2464.00
O00002709,U009868,04-02-2024,21:40:13,2462.20
O00000316,U000494,02-03-2025,13:48:49,2460.43
O00013233,U007198,28-07-2024,12:53:21,2459.69
O00014143,U006273,04-02-2024,20:59:38,2459.65
O00010848,U005170,31-10-2025,14:27:28,2457.51
O00017867,U009510,23-04-2025,08:22:13,2456.57
O00007685,U003365,08-04-2024,09:43:19,2456.22
O00006912,U002104,27-10-2024,17:53:03,2455.44
O00016595,U004760,28-08-2025,08:35:26,2450.98
O00004425,U005376,18-04-2024,23:26:31,2448.69
O00015872,U001886,24-12-2024,05:05:04,2447.31
O00011368,U000452,16-10-2025,12:28:41,2445.04
O00008609,U009645,21-10-2025,12:01:50,2444.57
O00010636,U009032,28-09-2025,15:24:25,2442.99
O00012001,U009193,07-10-2024,00:32:19,2439.87
O00004523,U003439,13-02-2025,21:54:02,2436.47
O00018797,U003816,09-11-2025,01:28:43,2436.42
O00016143,U000738,05-03-2024,18:11:11,2435.77
O00006008,U007711,04-08-2025,17:48:47,2435.66
O00017378,U008516,14-07-2024,07:27:09,2435.15
O00012881,U006231,06-08-2025,16:55:45,2434.89
O00009564,U003620,19-07-2025,07:50:45,2434.47
O00009743,U002932,18-10-2024,21:56:28,2432.47
O00005669,U004538,02-07-2024,21:19:58,2429.71
O00016322,U001621,24-04-2025,20:51:34,2428.57
O00008815,U005023,20-09-2024,18:32:13,2427.48
O00014944,U006215,16-05-2024,13:16:22,2427.45
O00007464,U006103,08-04-2025,18:16:18,2427.10
O00000558,U002083,18-03-2025,09:26:05,2426.82
O00014930,U006076,22-09-2025,19:43:20,2424.91
O00013662,U008930,06-10-2024,22:40:58,2422.46
O00002012,U004691,09-08-2025,03:32:33,2422.31
O00019939,U001425,02-09-2025,00:12:13,2421.00
O00013447,U007053,27-02-2024,00:03:04,2420.82
O00014681,U000302,29-07-2025,08:01:23,2419.89
O00000710,U006722,05-03-2025,01:14:20,2415.68
O00013401,U004983,11-08-2024,03:11:30,2414.96
O00018938,U005243,03-07-2025,13:25:16,2410.92
O00007720,U007951,24-06-2024,05:50:58,2410.20
O00017595,U005805,31-01-2024,08:35:34,2410.20
O00015701,U002132,19-07-2024,02:47:33,2409.80
O00019986,U003690,21-03-2024,15:40:21,2408.00
O00012355,U005977,23-07-2025,19:00:01,2406.01
O00003814,U000318,24-09-2025,10:59:36,2399.72
O00014064,U005164,26-08-2024,21:22:43,2398.76
O00009809,U005263,25-07-2025,21:40:19,2396.79
O00010570,U008296,16-05-2024,19:25:21,2395.23
O00007589,U006357,29-04-2025,02:11:51,2394.88
O00016550,U009371,24-07-2025,00:14:50,2394.87
O00008369,U003229,01-11-2025,18:40:10,2389.88
O00013119,U000201,13-03-2025,12:19:10,2389.88
O00000702,U004882,21-03-2024,11:46:59,2389.58
O00017640,U004738,11-06-2024,20:16:28,2384.61
O00012177,U002329,17-02-2025,09:22:56,2384.19
O00009622,U009903,13-10-2024,21:46:14,2379.84
O00010117,U009318,27-09-2025,19:59:40,2379.68
O00005269,U009257,16-03-2024,04:42:59,2375.28
O00011445,U008419,01-03-2024,05:49:49,2374.82
O00016668,U008121,17-05-2024,02:52:24,2373.89
O00013218,U005553,23-09-2025,10:50:48,2373.36
O00002737,U009369,08-04-2024,13:27:49,2372.99
O00002641,U005014,08-07-2025,22:11:18,2372.85
O00009328,U001962,29-04-2025,20:12:27,2372.41
O00009370,U009203,16-02-2025,22:26:01,2371.57
O00008327,U008723,23-09-2024,08:30:47,2370.71
O00014175,U009818,09-01-2025,19:32:49,2369.68
O00017608,U000862,15-04-2024,05:21:16,2368.55
O00016873,U005876,07-04-2025,23:09:58,2366.50
O00000956,U000418,22-07-2025,22:08:23,2365.61
O00007883,U000734,16-02-2024,09:37:01,2364.73
O00002104,U002304,18-10-2024,14:43:58,2363.37
O00009957,U005763,17-10-2024,02:26:58,2358.77
O00005748,U003279,26-02-2024,10:27:02,2357.22
O00013523,U002618,18-02-2025,14:38:10,2357.06
O00019438,U006222,03-06-2025,08:57:55,2355.27
O00006811,U003536,27-11-2024,09:08:30,2354.43
O00013691,U009629,03-03-2025,19:42:55,2353.66
O00019411,U009291,28-03-2024,14:55:43,2352.66
O00004295,U003649,17-06-2024,22:19:20,2352.00
O00017572,U006242,20-12-2024,04:50:01,2352.00
O00015004,U006998,04-08-2025,05:41:00,2350.27
O00012788,U009497,06-12-2024,03:17:38,2350.16
O00002697,U006477,25-02-2024,11:09:54,2348.53
O00003190,U004599,18-06-2025,13:38:52,2348.45
O00008792,U003718,04-07-2025,05:09:25,2347.58
O00015806,U000210,27-02-2024,05:00:37,2344.23
O00008557,U001905,14-09-2025,14:43:55,2343.21
O00012227,U006610,21-07-2025,11:43:54,2339.08
O00014736,U000036,24-02-2025,13:56:24,2339.03
O00006660,U006525,03-03-2024,04:59:42,2338.13
O00000295,U007518,01-09-2025,13:59:41,2337.85
O00013031,U002003,06-07-2024,20:58:44,2337.85
O00014170,U000118,20-05-2025,02:15:34,2337.85
O00017129,U009432,27-02-2025,09:44:23,2337.85
O00017148,U001885,03-01-2025,09:13:38,2337.85
O00017452,U003636,01-10-2024,03:48:55,2337.85
O00015020,U006750,12-10-2024,00:27:29,2337.60
O00005357,U005872,21-03-2024,09:37:20,2337.50
O00017020,U006446,12-05-2024,01:30:01,2336.85
O00017435,U000612,20-12-2024,10:32:25,2335.82
O00001923,U000982,05-10-2024,00:16:28,2335.43
O00013112,U007785,01-12-2024,18:46:27,2331.22
O00007663,U005868,26-06-2024,05:18:36,2329.19
O00015348,U001163,06-03-2024,03:18:21,2327.16
O00012071,U000519,03-08-2024,08:16:08,2326.46
O00011696,U001935,27-06-2024,07:46:15,2325.72
O00003542,U003119,01-11-2024,03:50:18,2325.01
O00007555,U006994,20-05-2025,12:07:12,2324.44
O00012237,U008400,14-05-2025,11:04:22,2323.68
O00012525,U003082,07-06-2024,20:52:10,2319.38
O00013513,U004555,07-02-2024,06:05:01,2319.17
O00010447,U004546,13-03-2024,11:32:11,2318.98
O00014943,U007756,14-02-2024,12:50:07,2318.62
O00009191,U005376,08-07-2025,05:01:04,2317.43
O00014822,U004154,17-01-2024,17:53:01,2314.93
O00004854,U000844,26-04-2025,16:53:03,2313.19
O00006247,U005380,14-02-2025,22:16:08,2312.07
O00004844,U001476,29-12-2024,21:27:18,2311.61
O00008585,U007406,02-10-2025,04:59:21,2309.13
O00010344,U009344,09-06-2024,04:42:18,2308.62
O00012929,U001069,19-02-2024,11:17:07,2307.15
O00012426,U000599,20-07-2025,16:44:34,2304.06
O00013157,U000082,25-06-2025,06:06:22,2302.94
O00014750,U007930,24-01-2025,04:55:48,2302.94
O00016543,U008481,25-01-2024,15:49:17,2302.94
O00003889,U004001,06-06-2024,05:55:41,2302.78
O00013595,U009543,05-02-2024,14:48:54,2301.88
O00014626,U007791,22-08-2025,04:13:20,2301.63
O00015966,U003082,06-11-2024,21:57:26,2300.44
O00012478,U009896,15-10-2025,01:33:19,2295.83
O00000278,U001355,08-02-2025,11:16:57,2295.05
O00000621,U002290,18-10-2024,01:19:43,2294.56
O00012964,U009233,29-07-2024,17:37:28,2294.51
O00002027,U003697,17-03-2024,10:34:54,2292.67
O00010161,U003061,03-07-2024,10:39:16,2291.10
O00011422,U001637,22-06-2024,20:34:50,2289.11
O00017301,U001309,11-04-2024,05:41:33,2287.09
O00012653,U003125,19-12-2024,19:16:15,2286.32
O00001268,U008127,20-04-2024,14:17:27,2286.15
O00012714,U002285,14-06-2024,10:39:38,2284.29
O00005719,U007747,07-11-2024,00:56:38,2280.13
O00018372,U007688,22-04-2025,17:41:26,2276.99
O00001791,U008033,02-08-2025,22:42:23,2275.76
O00007415,U009316,11-09-2025,18:16:36,2275.56
O00001494,U009944,17-06-2024,11:19:36,2274.21
O00006849,U006182,02-02-2025,02:06:48,2269.31
O00008788,U000886,26-01-2024,17:01:41,2266.99
O00008702,U009918,16-10-2025,20:09:49,2266.94
O00017997,U000881,15-07-2024,20:44:20,2262.72
O00004676,U003893,02-08-2024,03:30:48,2262.60
O00009976,U000430,26-08-2025,09:23:26,2262.60
O00012000,U000616,20-04-2025,14:53:05,2262.26
O00016773,U006853,10-10-2024,12:20:03,2259.12
O00000006,U003449,13-10-2024,09:02:27,2258.34
O00012889,U000817,04-11-2025,05:27:19,2258.20
O00004292,U000097,11-05-2024,18:01:30,2258.19
O00004509,U004062,21-06-2024,02:07:15,2256.65
O00012961,U003347,25-04-2025,04:50:33,2256.52
O00017609,U003784,07-01-2025,07:58:49,2255.01
O00001997,U009737,22-01-2025,03:20:45,2254.87
O00015855,U009361,18-06-2024,09:29:13,2254.50
O00014665,U009739,08-04-2024,08:10:49,2247.18
O00009839,U008123,09-05-2024,08:05:01,2244.92
O00002063,U001284,05-03-2024,17:26:46,2241.70
O00019324,U005603,03-08-2024,12:17:20,2241.11
O00018554,U000702,25-10-2024,05:21:05,2238.89
O00003239,U008588,10-07-2025,05:39:03,2237.08
O00004029,U006086,10-01-2024,16:18:07,2236.70
O00010976,U001901,17-10-2024,22:27:48,2236.60
O00008660,U000521,06-07-2024,04:00:23,2235.22
O00015653,U006823,27-07-2025,16:13:29,2234.51
O00005833,U005370,23-06-2025,01:11:57,2234.41
O00011329,U008892,08-02-2025,09:26:50,2232.17
O00013869,U003554,29-01-2024,18:40:57,2228.42
O00011449,U009758,28-10-2024,20:06:13,2228.31
O00007594,U000742,14-01-2024,12:05:10,2227.85
O00017549,U002519,08-06-2025,06:24:44,2226.06
O00015267,U003550,04-08-2024,20:27:10,2225.76
O00010582,U005291,11-05-2024,05:11:33,2224.26
O00004585,U007159,23-10-2024,08:30:42,2222.66
O00012678,U008288,20-01-2025,19:07:46,2221.77
O00011785,U002048,22-01-2024,18:55:46,2221.49
O00009222,U009333,12-09-2025,18:15:51,2221.00
O00013444,U009804,17-06-2025,07:34:14,2218.59
O00008291,U007874,13-01-2024,07:20:47,2218.56
O00015247,U004220,15-03-2024,23:08:35,2218.33
O00010507,U003586,16-12-2024,18:23:47,2217.10
O00019156,U001474,26-03-2024,20:29:02,2215.32
O00005850,U006314,15-03-2025,02:23:03,2212.50
O00014211,U008925,19-06-2024,11:47:57,2211.72
O00000649,U002649,07-05-2024,17:57:46,2210.73
O00000279,U007727,01-01-2024,11:30:34,2210.19
O00010677,U007153,29-01-2025,02:16:37,2209.97
O00011546,U001011,08-03-2024,02:56:27,2209.02
O00001747,U007968,27-06-2024,20:38:18,2208.70
O00002050,U006450,06-01-2024,12:59:32,2208.36
O00009133,U004928,16-10-2024,15:12:00,2207.96
O00013790,U004272,06-08-2025,11:01:31,2207.65
O00002000,U005385,16-11-2024,07:54:12,2206.39
O00014902,U005690,30-11-2024,15:28:55,2205.70
O00008516,U005922,27-06-2024,16:15:10,2205.08
O00019588,U007979,08-08-2025,17:36:25,2204.40
O00000307,U000083,02-06-2025,21:36:23,2204.17
O00018789,U003117,08-07-2024,21:42:42,2203.72
O00000858,U008200,27-12-2024,23:44:28,2202.00
O00009066,U006210,18-01-2024,05:26:40,2201.62
O00009091,U005349,07-04-2024,07:44:15,2199.33
O00001609,U006128,06-07-2024,06:59:56,2197.45
O00017574,U009869,10-09-2024,22:38:47,2196.99
O00002350,U008565,18-02-2025,07:52:45,2195.57
O00015085,U004464,13-11-2025,14:17:44,2194.56
O00009576,U008377,30-07-2024,10:24:52,2193.24
O00018578,U003260,17-04-2024,02:08:33,2192.46
O00009256,U002931,23-04-2025,12:17:18,2192.19
O00011941,U003127,03-02-2025,01:31:03,2192.13
O00005371,U000829,19-02-2025,17:11:57,2191.79
O00016394,U005646,27-09-2024,14:22:56,2191.47
O00017112,U002888,14-02-2025,03:15:20,2190.79
O00014622,U003668,10-04-2025,08:01:56,2187.81
O00002864,U006643,18-01-2025,01:16:05,2186.91
O00007217,U008215,23-07-2025,17:42:33,2186.73
O00016409,U001216,05-01-2024,21:40:04,2186.06
O00006669,U006296,04-04-2024,22:13:25,2183.00
