review_id,order_id,product_id,user_id,rating,review_text,review_date,review_time
R00042116,O00019332,P001995,U007152,4.00,Highly recommend this brand.,12-11-2024,10:00:43
R00030550,O00014035,P001433,U007831,5.00,Decent product for the price.,16-07-2025,05:37:45
R00024228,O00011182,P001134,U001611,2.00,Item arrived damaged.,26-10-2024,20:33:11
R00016867,O00007789,P001415,U008940,3.00,Fast shipping and good packaging.,10-01-2025,02:45:00
R00026794,O00012330,P000902,U002518,5.00,"Excellent product, will buy again.",05-10-2025,21:48:16
R00038646,O00017708,P001415,U006171,2.00,"Excellent product, will buy again.",10-11-2024,19:33:40
R00023816,O00010991,P000595,U004839,3.00,Fast shipping and good packaging.,02-04-2025,01:30:13
R00031029,O00014252,P000540,U002703,5.00,Customer service was helpful.,22-02-2025,23:13:58
R00016163,O00007472,P000679,U006176,4.00,Decent product for the price.,28-05-2024,09:29:35
R00028512,O00013118,P001548,U000411,5.00,Highly recommend this brand.,04-05-2024,11:07:41
R00021850,O00010091,P001076,U000784,2.00,Decent product for the price.,27-06-2025,19:12:53
R00004074,O00001858,P001293,U002360,4.00,"Excellent product, will buy again.",31-07-2025,20:21:21
R00006837,O00003097,P001205,U002117,3.00,Color was different from images.,27-01-2024,12:59:25
R00014708,O00006778,P001313,U003932,4.00,Item arrived damaged.,06-10-2024,05:17:31
R00012000,O00005522,P000118,U001404,2.00,Color was different from images.,08-01-2025,13:18:36
R00023801,O00010983,P001958,U001329,5.00,Works perfectly!,24-08-2025,01:54:31
R00009975,O00004575,P001149,U003893,2.00,Customer service was helpful.,16-12-2024,12:36:54
R00033844,O00015543,P000586,U006685,2.00,Item arrived damaged.,02-02-2024,20:20:39
R00003995,O00001817,P000801,U003394,3.00,Customer service was helpful.,24-06-2024,01:01:08
R00033280,O00015282,P000255,U008037,5.00,"Not as expected, quality is poor.",24-02-2024,16:15:55
R00022369,O00010331,P001569,U006931,5.00,Decent product for the price.,06-08-2025,06:49:17
R00007679,O00003502,P000954,U002301,4.00,Color was different from images.,26-11-2024,01:04:51
R00032741,O00015028,P000926,U007425,4.00,Decent product for the price.,16-08-2025,07:31:59
R00012324,O00005662,P001440,U005060,3.00,Item arrived damaged.,30-06-2024,09:33:17
R00036790,O00016878,P000227,U005596,3.00,Customer service was helpful.,31-12-2024,09:13:02
R00023680,O00010922,P001485,U009046,5.00,Decent product for the price.,11-12-2024,03:07:29
R00002895,O00001326,P001554,U009624,5.00,Highly recommend this brand.,17-04-2024,11:52:39
R00043244,O00019885,P001831,U009875,3.00,Item arrived damaged.,28-11-2024,10:26:05
R00043195,O00019861,P001918,U008032,3.00,Customer service was helpful.,22-06-2024,12:29:43
R00019780,O00009145,P000188,U001994,4.00,Fast shipping and good packaging.,11-04-2024,18:53:53
R00012145,O00005582,P000583,U004277,2.00,Value for money.,17-06-2025,16:37:51
R00018438,O00008513,P001738,U002553,3.00,"Excellent product, will buy again.",18-07-2025,14:21:19
R00014568,O00006712,P000721,U004719,4.00,Fast shipping and good packaging.,21-01-2024,04:25:49
R00040116,O00018393,P001052,U002041,3.00,Customer service was helpful.,20-09-2024,18:05:50
R00013388,O00006162,P000976,U001146,3.00,Value for money.,12-07-2024,00:14:15
R00034749,O00015952,P001307,U004385,5.00,Value for money.,23-01-2025,08:35:35
R00007404,O00003369,P000485,U007369,4.00,Color was different from images.,24-01-2025,13:11:04
R00010305,O00004742,P000283,U001080,5.00,Decent product for the price.,02-08-2024,11:06:56
R00008279,O00003787,P001777,U005584,3.00,Color was different from images.,18-09-2025,03:04:03
R00016017,O00007399,P000644,U001325,1.00,Decent product for the price.,05-08-2024,09:41:20
R00043040,O00019792,P001172,U000833,5.00,Highly recommend this brand.,27-08-2024,12:03:16
R00020045,O00009262,P001056,U003880,1.00,"Excellent product, will buy again.",16-12-2024,08:34:46
R00010033,O00004604,P001092,U009408,4.00,Fast shipping and good packaging.,07-02-2024,09:37:31
R00019010,O00008772,P001145,U003480,5.00,Highly recommend this brand.,28-08-2025,14:42:20
R00008285,O00003792,P001651,U006107,4.00,Works perfectly!,14-03-2025,21:14:24
R00011872,O00005457,P001994,U008356,3.00,Works perfectly!,28-03-2024,07:16:53
R00013340,O00006136,P001947,U000998,5.00,Highly recommend this brand.,05-03-2025,00:30:46
R00023527,O00010854,P001565,U006422,1.00,Decent product for the price.,13-09-2024,09:03:43
R00001887,O00000866,P000682,U001670,5.00,Works perfectly!,27-10-2025,17:10:27
R00024665,O00011379,P001032,U004393,4.00,Item arrived damaged.,13-10-2025,22:22:15
R00025769,O00011879,P001509,U004008,1.00,Works perfectly!,06-04-2024,17:50:22
R00034793,O00015970,P000941,U006407,4.00,Highly recommend this brand.,09-05-2024,10:23:20
R00034447,O00015813,P000120,U002687,5.00,Color was different from images.,29-06-2024,02:12:06
R00027211,O00012515,P000834,U007822,4.00,Works perfectly!,06-02-2024,11:29:14
R00019639,O00009082,P000559,U006748,4.00,Fast shipping and good packaging.,13-10-2024,23:41:41
R00018905,O00008730,P000481,U004161,4.00,"Excellent product, will buy again.",26-02-2024,05:26:31
R00033938,O00015582,P000725,U006000,5.00,Customer service was helpful.,26-10-2025,19:00:23
R00001220,O00000542,P000390,U008014,4.00,Value for money.,09-12-2024,07:14:34
R00004026,O00001836,P000366,U008219,5.00,Item arrived damaged.,17-07-2025,08:43:06
R00020506,O00009481,P001802,U006355,3.00,Color was different from images.,24-10-2025,03:27:53
R00034965,O00016054,P000404,U004291,5.00,Item arrived damaged.,28-06-2025,11:56:03
R00013717,O00006317,P000998,U003067,4.00,Fast shipping and good packaging.,05-10-2024,09:52:14
R00008695,O00003981,P000198,U003302,3.00,"Excellent product, will buy again.",06-06-2025,08:05:21
R00033586,O00015430,P001102,U009271,5.00,Decent product for the price.,06-09-2025,05:17:47
R00020956,O00009689,P001977,U006506,3.00,"Not as expected, quality is poor.",12-07-2024,01:55:44
R00003997,O00001818,P000576,U008784,4.00,Fast shipping and good packaging.,30-06-2024,18:23:07
R00017955,O00008300,P000775,U005869,5.00,Value for money.,08-01-2025,12:12:05
R00018054,O00008350,P001383,U002987,5.00,Value for money.,13-06-2024,17:55:44
R00016609,O00007670,P000704,U006868,3.00,Value for money.,23-04-2025,19:26:22
R00015188,O00006997,P000244,U007304,4.00,Works perfectly!,06-03-2024,01:23:06
R00000011,O00000003,P001030,U007252,5.00,Highly recommend this brand.,10-05-2025,09:47:38
R00038593,O00017688,P000852,U000974,4.00,Works perfectly!,31-01-2025,07:07:04
R00012778,O00005865,P001274,U007957,5.00,"Excellent product, will buy again.",05-09-2025,18:27:48
R00003669,O00001660,P001311,U007512,4.00,Item arrived damaged.,15-01-2024,17:50:27
R00023428,O00010810,P000295,U008998,5.00,"Not as expected, quality is poor.",15-10-2024,01:10:12
R00020077,O00009280,P000568,U007620,5.00,Value for money.,11-01-2024,09:55:00
R00038130,O00017487,P001653,U007619,4.00,Value for money.,16-10-2024,21:50:52
R00007554,O00003439,P000004,U004814,2.00,Color was different from images.,07-08-2024,03:22:36
R00012889,O00005920,P000162,U005329,4.00,Color was different from images.,09-07-2025,20:11:21
R00035957,O00016515,P001164,U001562,4.00,Item arrived damaged.,03-01-2025,09:22:11
R00023243,O00010722,P001562,U006986,2.00,Fast shipping and good packaging.,05-10-2024,21:42:35
R00026657,O00012272,P000105,U001775,3.00,Works perfectly!,08-03-2024,00:04:27
R00008506,O00003889,P001475,U004001,4.00,"Excellent product, will buy again.",27-03-2025,10:59:14
R00007777,O00003545,P000200,U009206,3.00,Customer service was helpful.,02-12-2024,07:07:05
R00043312,O00019910,P000552,U001565,3.00,Item arrived damaged.,24-04-2024,09:58:18
R00014914,O00006869,P000588,U005610,3.00,Works perfectly!,10-03-2025,11:59:38
R00037809,O00017341,P001213,U003885,5.00,Works perfectly!,13-07-2024,03:16:57
R00001860,O00000854,P000284,U009786,3.00,Highly recommend this brand.,25-02-2025,12:25:48
R00003782,O00001710,P000675,U005951,2.00,Fast shipping and good packaging.,19-08-2025,07:53:58
R00034198,O00015698,P000401,U002723,4.00,"Not as expected, quality is poor.",28-09-2024,20:53:20
R00005943,O00002695,P001137,U000957,4.00,Item arrived damaged.,24-04-2024,06:39:05
R00038504,O00017647,P001381,U005917,4.00,Customer service was helpful.,11-07-2025,15:44:00
R00013804,O00006358,P000759,U005949,3.00,Value for money.,25-09-2025,01:02:35
R00014984,O00006901,P000695,U000263,3.00,Color was different from images.,03-11-2024,04:49:44
R00013532,O00006228,P001948,U001838,2.00,Color was different from images.,11-06-2024,00:43:06
R00035639,O00016364,P001297,U001023,3.00,Value for money.,28-01-2024,17:51:24
R00040722,O00018668,P000868,U001890,5.00,Value for money.,12-06-2024,07:00:50
R00035234,O00016184,P001550,U006672,3.00,Item arrived damaged.,26-03-2025,15:36:46
R00006078,O00002750,P001917,U006523,3.00,Highly recommend this brand.,17-06-2024,15:32:53
R00027510,O00012651,P000896,U001318,4.00,Highly recommend this brand.,05-09-2024,23:11:43
R00017651,O00008155,P001215,U002499,3.00,Color was different from images.,17-07-2024,12:09:10
R00024847,O00011461,P000475,U002622,3.00,"Excellent product, will buy again.",19-01-2024,15:17:04
R00036740,O00016858,P000237,U002649,3.00,Fast shipping and good packaging.,24-04-2025,16:48:04
R00037621,O00017266,P000354,U005080,4.00,Decent product for the price.,13-12-2024,18:57:41
R00005074,O00002314,P001720,U009414,4.00,Value for money.,16-04-2025,07:20:39
R00029532,O00013573,P000560,U009007,5.00,Decent product for the price.,06-04-2024,08:52:03
R00041427,O00019001,P001951,U003271,3.00,"Excellent product, will buy again.",24-02-2025,18:15:08
R00025604,O00011809,P001494,U006018,3.00,Highly recommend this brand.,05-08-2025,23:02:19
R00021886,O00010111,P001540,U009826,3.00,"Not as expected, quality is poor.",13-02-2024,19:09:38
R00005132,O00002339,P001590,U003209,3.00,"Excellent product, will buy again.",04-11-2024,15:49:08
R00002218,O00001026,P000935,U006008,1.00,"Excellent product, will buy again.",09-02-2025,10:33:46
R00028181,O00012963,P000688,U002606,1.00,Value for money.,29-05-2024,23:29:25
R00024776,O00011427,P001615,U005048,3.00,Item arrived damaged.,15-09-2024,22:22:15
R00032457,O00014906,P001122,U000305,3.00,Works perfectly!,29-10-2025,09:00:40
R00001744,O00000794,P000580,U002451,4.00,Decent product for the price.,01-12-2024,05:28:30
R00030034,O00013805,P000556,U000411,3.00,Decent product for the price.,02-08-2024,10:56:30
R00027582,O00012682,P001486,U002465,5.00,Color was different from images.,10-03-2025,21:51:16
R00003291,O00001492,P000388,U009777,3.00,Item arrived damaged.,21-01-2024,09:40:33
R00009608,O00004423,P001397,U009752,4.00,"Not as expected, quality is poor.",30-08-2024,17:50:37
R00019074,O00008806,P000730,U005420,3.00,Highly recommend this brand.,03-03-2024,05:52:49
R00039515,O00018118,P001228,U005440,4.00,Customer service was helpful.,06-12-2024,05:51:35
R00005273,O00002401,P000388,U004983,5.00,Fast shipping and good packaging.,21-08-2025,17:26:55
R00037289,O00017114,P001264,U004753,3.00,Customer service was helpful.,04-05-2024,18:19:32
R00017741,O00008196,P001928,U009188,2.00,Customer service was helpful.,31-08-2024,17:12:33
R00004167,O00001902,P000864,U003159,2.00,Color was different from images.,15-12-2024,13:40:39
R00011060,O00005090,P000643,U008289,3.00,Customer service was helpful.,23-05-2024,06:14:18
R00036432,O00016733,P000228,U006829,5.00,Highly recommend this brand.,03-10-2024,17:31:27
R00013015,O00005981,P000414,U007325,4.00,Customer service was helpful.,16-04-2024,00:26:49
R00015734,O00007264,P001441,U009849,3.00,Fast shipping and good packaging.,23-09-2024,20:10:06
R00021597,O00009973,P001172,U004880,5.00,Fast shipping and good packaging.,03-09-2025,20:53:51
R00027393,O00012600,P001983,U005932,5.00,Customer service was helpful.,22-10-2025,13:06:34
R00025279,O00011665,P000880,U008092,5.00,Fast shipping and good packaging.,28-07-2025,04:47:58
R00019732,O00009125,P000919,U007340,3.00,Fast shipping and good packaging.,17-05-2024,15:42:47
R00008903,O00004076,P001102,U007748,2.00,Decent product for the price.,08-11-2025,01:14:03
R00042478,O00019509,P001583,U002959,4.00,Fast shipping and good packaging.,18-07-2024,06:42:07
R00008772,O00004015,P001817,U009720,2.00,Fast shipping and good packaging.,01-05-2025,07:17:09
R00022902,O00010569,P001327,U006362,2.00,Decent product for the price.,01-06-2025,11:11:33
R00008328,O00003811,P001987,U008854,1.00,Highly recommend this brand.,03-06-2025,16:13:33
R00022617,O00010442,P001989,U007242,3.00,Color was different from images.,22-04-2024,02:04:45
R00017374,O00008024,P000575,U003630,1.00,Decent product for the price.,01-02-2025,23:30:36
R00031849,O00014626,P000189,U007791,4.00,Decent product for the price.,11-01-2024,08:27:54
R00036209,O00016629,P001895,U001025,3.00,Fast shipping and good packaging.,27-08-2024,17:46:07
R00000374,O00000167,P001725,U008017,3.00,Decent product for the price.,23-10-2025,03:52:56
R00012079,O00005556,P001671,U005072,3.00,Color was different from images.,05-02-2024,19:20:07
R00025572,O00011795,P001376,U005177,5.00,Decent product for the price.,08-05-2024,13:00:22
R00013675,O00006296,P000045,U003274,5.00,Customer service was helpful.,15-03-2024,17:22:18
R00016244,O00007507,P000954,U001626,4.00,Decent product for the price.,29-07-2025,21:55:51
R00031673,O00014539,P001054,U003972,5.00,Value for money.,22-11-2024,07:02:31
R00018409,O00008502,P000212,U005629,4.00,Works perfectly!,18-05-2024,11:52:25
R00006822,O00003089,P001152,U004531,4.00,Decent product for the price.,17-07-2024,08:39:27
R00000980,O00000438,P001624,U005632,3.00,"Not as expected, quality is poor.",11-11-2024,01:39:24
R00002305,O00001063,P001135,U009818,3.00,Highly recommend this brand.,06-08-2024,13:17:01
R00007931,O00003624,P000283,U005678,2.00,Fast shipping and good packaging.,14-02-2025,16:12:59
R00042269,O00019407,P000555,U001936,5.00,Decent product for the price.,15-08-2024,12:04:27
R00040051,O00018367,P001428,U004743,4.00,Color was different from images.,03-08-2024,11:02:06
R00001328,O00000598,P001140,U008058,3.00,Decent product for the price.,07-04-2024,04:06:12
R00007024,O00003182,P000891,U000682,5.00,"Not as expected, quality is poor.",07-11-2025,00:00:22
R00026696,O00012287,P000215,U000712,2.00,Color was different from images.,11-04-2024,12:16:00
R00020976,O00009695,P000757,U009291,5.00,Works perfectly!,08-02-2024,16:48:38
R00005798,O00002630,P001082,U005486,3.00,Value for money.,07-10-2024,14:09:01
R00009439,O00004335,P000218,U005420,2.00,Value for money.,09-01-2024,06:47:35
R00012192,O00005601,P001618,U007553,2.00,Fast shipping and good packaging.,16-04-2024,15:41:19
R00009550,O00004399,P000768,U003339,4.00,Works perfectly!,28-03-2024,12:19:18
R00016818,O00007769,P000707,U001932,4.00,"Excellent product, will buy again.",05-01-2024,08:45:54
R00002520,O00001159,P000195,U001963,5.00,Highly recommend this brand.,04-04-2025,22:00:51
R00003492,O00001581,P001112,U008534,2.00,Customer service was helpful.,16-09-2024,08:54:21
R00025680,O00011843,P001423,U002221,4.00,Customer service was helpful.,22-01-2025,13:40:32
R00035286,O00016206,P001925,U006704,1.00,Fast shipping and good packaging.,24-04-2024,01:29:20
R00026432,O00012182,P001186,U008302,2.00,Highly recommend this brand.,13-07-2025,11:41:47
R00012682,O00005822,P000835,U007391,4.00,Decent product for the price.,12-06-2024,04:17:00
R00001361,O00000615,P001704,U000801,1.00,Highly recommend this brand.,03-05-2025,19:47:44
R00043372,O00019935,P000630,U002187,4.00,Fast shipping and good packaging.,28-08-2025,13:28:53
R00027753,O00012763,P000345,U009662,5.00,Works perfectly!,09-09-2025,05:17:38
R00002394,O00001100,P001003,U001530,5.00,Value for money.,12-05-2024,02:38:06
R00035599,O00016346,P001972,U008365,1.00,"Not as expected, quality is poor.",14-09-2025,18:29:21
R00026915,O00012377,P000745,U005928,1.00,Customer service was helpful.,26-08-2024,10:53:36
R00040420,O00018524,P001395,U005348,5.00,Customer service was helpful.,19-03-2024,04:26:03
R00013307,O00006121,P000699,U002746,4.00,Decent product for the price.,08-05-2024,21:11:16
R00027035,O00012434,P001309,U000217,5.00,"Excellent product, will buy again.",25-01-2024,18:13:27
R00011072,O00005095,P000193,U001204,5.00,Color was different from images.,04-10-2024,03:17:04
R00011660,O00005368,P000324,U003325,3.00,Decent product for the price.,23-03-2024,02:45:35
R00008360,O00003827,P001703,U003644,2.00,Item arrived damaged.,15-03-2024,03:00:30
R00012715,O00005838,P001951,U009158,4.00,Customer service was helpful.,01-03-2024,15:25:42
R00019616,O00009072,P000355,U001218,3.00,Color was different from images.,15-01-2024,05:37:11
R00021893,O00010116,P001697,U002849,2.00,"Excellent product, will buy again.",29-10-2025,17:22:09
R00006595,O00002989,P001577,U006235,3.00,Fast shipping and good packaging.,27-05-2024,08:36:29
R00001388,O00000626,P000461,U001359,3.00,Fast shipping and good packaging.,22-12-2024,12:44:08
R00004569,O00002083,P001046,U004636,5.00,Item arrived damaged.,29-12-2024,13:44:40
